Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439785960""","=""9780439785969""",5,4.56,Scholastic Inc.,Paperback,652,2006,2005,2016/08/06,2016/07/18,,,read,,,,1,,,0,,,,,
30318615,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul","Abraham   Verghese, Sunil Malhotra, Cassandra Campbell","=""""","=""""",4,4.35,Penguin Random House Audio ,Audiobook,5,2016,2016,2016/07/21,2016/07/14,audiobook,audiobook (#39),read,,,,1,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",4,4.20,Broadway Books,Paperback,544,2004,2003,2016/07/11,2016/06/23,audiobook,audiobook (#38),read,,,,1,,,0,,,,,
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,"=""0061142026""","=""9780061142024""",3,4.08,Harper Perennial,Paperback,248,2006,1998,2016/07/10,2016/07/05,,,read,,,,1,,,0,,,,,
27885205,Thirty Days to Thirty,Courtney Psak,"Psak, Courtney",,"=""""","=""""",2,3.47,CAMP Publishing,,228,2015,2015,2016/07/01,2016/07/01,,,read,,,,1,,,0,,,,,
18079776,The Invention of Wings,Sue Monk Kidd,"Kidd, Sue Monk",,"=""0670024783""","=""9780670024780""",4,4.24,Viking,Hardcover,384,2014,2014,2016/06/21,2016/06/11,,,read,,,,1,,,0,,,,,
26118983,The Story of the Lost Child,Elena Ferrante,"Ferrante, Elena","Ann Goldstein, Hillary Huber","=""1504630068""","=""9781504630061""",5,4.39,Blackstone Audio,Audiobook,18,2015,2014,2016/06/20,2016/06/08,audiobook,audiobook (#37),read,,,,1,,,0,,,,,
28246447,The Secret Healer (The Secret Healer #1),Ellin Carsta,"Carsta, Ellin",Terry Laster,"=""""","=""""",2,3.62,AmazonCrossing,Kindle Edition,366,2016,2015,2016/06/11,2016/06/04,,,read,,,,1,,,0,,,,,
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",4,4.00,William Morrow Books,Hardcover,181,2013,2013,2016/06/03,2016/06/01,audiobook,audiobook (#36),read,,,,1,,,0,,,,,
18272870,Lyric,Rozsa Gaston,"Gaston, Rozsa",,"=""""","=""""",3,3.60,Astraea Press,Kindle Edition,260,2013,2013,2016/05/29,2016/05/27,,,read,,,,1,,,0,,,,,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",3,3.90,Riverhead Books,Hardcover,335,2007,2007,2016/05/27,2016/05/24,,,read,,,,1,,,0,,,,,
26082855,Those Who Leave and Those Who Stay,Elena Ferrante,"Ferrante, Elena","Hillary Huber, Ann Goldstein","=""""","=""""",4,4.30,Blackstone Audio,Audiobook,17,2015,2013,2016/05/20,2016/05/09,audiobook,audiobook (#35),read,,,,1,,,0,,,,,
25912479,The Story of a New Name,Elena Ferrante,"Ferrante, Elena","Hillary Huber, Ann Goldstein","=""1483080528""","=""9781483080529""",4,4.37,Blackstone Audio,Audiobook,20,2015,2012,2016/05/09,2016/05/03,audiobook,audiobook (#34),read,,,,1,,,0,,,,,
11506091,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""""","=""""",5,4.04,Doubleday,Kindle Edition,401,2011,2011,2016/04/24,2016/04/23,,,read,,,,1,,,0,,,,,
25968142,My Brilliant Friend,Elena Ferrante,"Ferrante, Elena","Hillary Huber, Ann Goldstein","=""1483080684""","=""9781483080680""",4,3.93,Blackstone Audio Inc.,Audiobook,12,2015,2011,2016/04/22,2016/04/15,audiobook,audiobook (#33),read,"Really enjoyed the book, didn't love the abrupt ending.",,,1,,,0,,,,,
6398634,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,"Rubin, Gretchen",,"=""0061583251""","=""9780061583254""",4,3.61,Harper,Hardcover,301,2009,2009,2016/04/09,2016/03/15,,,read,,,,1,,,0,,,,,
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140003468X""","=""9781400034680""",4,3.91,Vintage International,Paperback,348,2003,1985,2016/04/04,2016/03/27,audiobook,audiobook (#31),read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",5,4.49,Scholastic Inc.,Paperback,870,2004,2003,2016/03/17,2016/01/26,,,read,,,,1,,,0,,,,,
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,"=""0349113912""","=""9780349113913""",4,3.98,"Little, Brown and Company",Paperback,272,2001,2000,2016/03/17,2016/03/13,audiobook,audiobook (#30),read,,,,1,,,0,,,,,
15840632,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",Bernadette Dunne,"=""0307970329""","=""9780307970329""",4,3.99,Penguin Random House Audio Publishing Group,Audiobook,13,2012,2012,2016/03/12,2016/03/01,audiobook,audiobook (#29),read,,,,1,,,0,,,,,
22571552,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,"=""1594487138""","=""9781594487132""",3,3.94,Riverhead Books,Hardcover,290,2015,2015,2016/03/10,2016/03/10,,,read,,,,1,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",5,4.33,Scribner,Hardcover,531,2014,2014,2016/01/26,2016/01/02,,,read,,,,1,,,0,,,,,
23453112,Modern Romance,Aziz Ansari,"Ansari, Aziz",Eric Klinenberg,"=""1594206279""","=""9781594206276""",3,3.83,Penguin Press,Hardcover,279,2015,2015,2016/01/25,2015/12/28,audiobook,audiobook (#28),read,,,,1,,,0,,,,,
35982,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,"Handler, Chelsea",,"=""1582346186""","=""9781582346182""",2,3.79,Bloomsbury USA,Paperback,213,2005,2004,2016/01/11,2016/01/11,audiobook,audiobook (#26),read,,,,1,,,0,,,,,
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",4,4.45,Metropolitan Books,Hardcover,282,2014,2014,2016/01/19,2016/01/11,audiobook,audiobook (#27),read,,,,1,,,0,,,,,
22609310,Confess,Colleen Hoover,"Hoover, Colleen",,"=""1476791457""","=""9781476791456""",0,4.23,Atria Books,Paperback,306,2015,2015,,2015/12/28,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
333664,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Jim  Dale,"=""0807282596""","=""9780807282595""",5,4.55,Listening Library,Audio CD,17,2007,2000,2015/12/28,2015/12/28,audiobook,audiobook (#25),read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.56,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2015/12/12,2015/12/07,,,read,,,,1,,,0,,,,,
620125,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Jim  Dale,"=""0807281948""","=""9780807281949""",5,4.41,Listening Library (Audio),Audio CD,10,1999,1998,2015/12/04,2015/11/30,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439554934""","=""9780439554930""",5,4.47,Scholastic Inc,Hardcover,322,1997,1997,2015/11/23,2015/11/23,audiobook,audiobook (#24),read,,,,1,,,0,,,,,
8848571,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca","Cassandra Campbell, Bahni Turpin","=""""","=""""",5,4.06,Random House Audio,Audiobook,13,2010,2010,2015/04/29,2015/04/29,audiobook,audiobook (#12),read,,,,1,,,0,,,,,
25884511,Food: A Love Story,Jim Gaffigan,"Gaffigan, Jim",,"=""""","=""""",4,3.70,Random House Audio,Audible Audio,8,2014,2014,2015/08/03,2015/07/29,audiobook,audiobook (#15),read,,,,1,,,0,,,,,
26851991,The Rumor,Elin Hilderbrand,"Hilderbrand, Elin",Kathleen McInerney,"=""""","=""""",3,3.72,Hachette Audio,Audiobook,,2015,2015,2015/08/22,2015/08/22,audiobook,audiobook (#16),read,,,,1,,,0,,,,,
2337265,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",,"=""0061551899""","=""9780061551895""",5,4.13,HarperCollins,Audio CD,7,2008,2008,2015/10/27,2015/10/27,audiobook,audiobook (#21),read,,,,1,,,0,,,,,
13330764,Hallucinations,Oliver Sacks,"Sacks, Oliver",Dan Woren,"=""0307967328""","=""9780307967329""",4,3.89,Random House Audio,Audio CD,8,2012,2012,2015/11/17,2015/11/17,audiobook,audiobook (#23),read,,,,1,,,0,,,,,
23278548,"China Rich Girlfriend (Crazy Rich Asians, #2)",Kevin Kwan,"Kwan, Kevin",Lydia Look,"=""0553551906""","=""9780553551907""",4,3.82,Random House Audio,Audio CD,,2015,2015,2015/11/06,2015/11/06,audiobook,audiobook (#22),read,,,,1,,,0,,,,,
7871030,Sharp Objects,Gillian Flynn,"Flynn, Gillian",Ann Marie Lee,"=""0739340182""","=""9780739340189""",5,3.95,Random House Audio,Audiobook,9,2006,2006,2015/10/20,2015/10/20,audiobook,audiobook (#20),read,,,,1,,,0,,,,,
8564504,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,"Achor, Shawn",,"=""0307749347""","=""9780307749345""",3,4.17,Random House Audio,Audio CD,0,2010,2010,2015/10/12,2015/10/12,audiobook,audiobook (#19),read,,,,1,,,0,,,,,
24388326,The Heart Goes Last,Margaret Atwood,"Atwood, Margaret",,"=""0385540353""","=""9780385540353""",4,3.37,Nan A. Talese,Hardcover,320,2015,2015,2015/10/10,2015/10/10,,,read,,,,1,,,0,,,,,
3087,A Room with a View,E.M. Forster,"Forster, E.M.",,"=""1420925431""","=""9781420925432""",3,3.91,Digireads.com,Paperback,119,2005,1908,2015/09/29,2015/09/21,,,read,,,,1,,,0,,,,,
16085598,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",Lynn Chen,"=""0804120773""","=""9780804120777""",4,3.84,Random House Audio,Audiobook,14,2013,2013,2015/09/29,2015/09/21,audiobook,audiobook (#18),read,,,,1,,,0,,,,,
17947562,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",Shelly Frasier,"=""1400120977""","=""9781400120970""",3,4.06,Tantor Audio,Audiobook,8,2008,2003,2015/09/21,2015/09/08,audiobook,audiobook (#17),read,,,,1,,,0,,,,,
25595493,About That Fling,Tawna Fenske,"Fenske, Tawna",,"=""""","=""""",3,3.66,Montlake Romance,Kindle Edition,321,2015,2015,2015/09/08,2015/09/08,,,read,,,,1,,,0,,,,,
330244,The Member of the Wedding,Carson McCullers,"McCullers, Carson",,"=""0618492399""","=""9780618492398""",3,3.81,Mariner Books,Paperback,163,2004,1946,2015/08/25,2015/08/22,,,read,,,,1,,,0,,,,,
13508021,The Midwife of Hope River (Hope River #1),Patricia Harman,"Harman, Patricia",,"=""0062198890""","=""9780062198891""",4,4.01,William Morrow Paperbacks,Paperback,382,2012,2012,2015/08/13,2015/08/09,,,read,,,,1,,,0,,,,,
17973071,"The Heart Goes Last (Positron, #4)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""9781614520818""",4,3.83,Byliner Serials,ebook,56,2013,2013,2015/06/06,2015/06/17,,,read,,,,1,,,0,,,,,
12868761,Let's Pretend This Never Happened: A Mostly True Memoir,Jenny  Lawson,"Lawson, Jenny",,"=""0399159010""","=""9780399159015""",2,3.90,Amy Einhorn: Putnam,Hardcover,318,2012,2012,2015/07/29,2015/07/29,,,read,,,,1,,,0,,,,,
8588666,The Choice,Nicholas Sparks,"Sparks, Nicholas",Holter Graham,"=""1616861592""","=""9781616861599""",3,3.99,Hachette Audio,Audio CD,,2007,2007,2015/07/27,2015/07/19,audiobook,audiobook (#14),read,,,,1,,,0,,,,,
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""0385534639""","=""9780385534635""",4,4.04,Doubleday,Hardcover,391,2011,2011,2015/07/13,2015/07/09,,,read,,,,1,,,0,,,,,
15781723,"Firefly Island (Moses Lake, #3)",Lisa Wingate,"Wingate, Lisa",,"=""0764208233""","=""9780764208232""",4,3.96,Bethany House Publishers,Paperback,384,2013,2013,2015/06/05,2015/06/17,,,read,,,,1,,,0,,,,,
17164350,"Erase Me (Positron, #3)",Margaret Atwood,"Atwood, Margaret",,"=""B00AQNQB5O""","=""9781614520443""",4,3.94,Byliner Inc,Kindle Edition,53,2012,2012,2015/06/06,2015/06/17,,,read,,,,1,,,0,,,,,
15791392,Let's Explore Diabetes with Owls,David Sedaris,"Sedaris, David",,"=""1619697009""","=""9781619697003""",4,3.81,"Little, Brown & Company",Audiobook,7,2013,2013,2015/06/17,2015/06/17,audiobook,audiobook (#13),read,,,,1,,,0,,,,,
9278897,"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,"Ferriss, Timothy",,"=""0091929113""","=""9780091929114""",3,3.87,Vermilion,Paperback,396,2011,2007,2015/05/22,2015/05/22,,,read,,,,1,,,0,,,,,
17465453,The Signature of All Things,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0670024856""","=""9780670024858""",4,3.83,Riverhead Books,Hardcover,501,2013,2013,2015/05/08,2015/04/29,,,read,,,,1,,,0,,,,,
5886881,Dark Places,Gillian Flynn,"Flynn, Gillian",,"=""0307341569""","=""9780307341563""",3,3.93,Shaye Areheart Books,Hardcover,349,2009,2009,2015/04/29,2015/04/29,,,read,,,,1,,,0,,,,,
22609101,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,"Simsion, Graeme",Dan O'Grady,"=""1442376015""","=""9781442376014""",4,3.59,Simon  Schuster Audio,Audiobook,,2014,2014,2015/04/09,2015/04/09,audiobook,audiobook (#11),read,,,,1,,,0,,,,,
9709403,The Paris Wife,Paula McLain,"McLain, Paula",,"=""0307877183""","=""9780307877185""",4,3.81,Random House Audio,Audio CD,12,2011,2011,2015/04/02,2015/03/23,audiobook,audiobook (#10),read,,,,1,,,0,,,,,
10650055,Minding Frankie,Maeve Binchy,"Binchy, Maeve",Sile Bermingham,"=""0307713687""","=""9780307713681""",4,3.80,Random House Audio,Audio,0,2011,2010,2015/03/21,2015/03/09,audiobook,audiobook (#9),read,,,,1,,,0,,,,,
22834000,A Bollywood Affair (Bollywood),Sonali Dev,"Dev, Sonali",Priya Ayyar,"=""1481502662""","=""9781481502665""",5,3.72,Blackstone Audiobooks,Audio CD,,2014,2014,2015/03/09,2015/03/01,audiobook,audiobook (#8),read,really enjoyed this story (and the fact that it was set in an entirely different culture than my own).,,,1,,,0,,,,,
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",Cathy Hirano,"=""1607747308""","=""9781607747307""",4,3.83,Ten Speed Press,Hardcover,206,2014,2011,2015/03/01,2015/03/01,,,read,,,,1,,,0,,,,,
1241619,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore,"Fiore, Neil A.",,"=""1596590769""","=""9781596590762""",3,3.89,Your Coach Digital,Audio CD,206,2007,1988,2015/02/27,2015/02/19,audiobook,audiobook (#7),read,"2.5 stars, a bit boring",,,1,,,0,,,,,
19092612,The Longest Ride,Nicholas Sparks,"Sparks, Nicholas","Ron McLarty, January LaVoy","=""""","=""""",4,4.14,Hachette Audio,Audiobook,13,2013,2012,2015/02/19,2015/02/14,audiobook,audiobook (#6),read,,,,1,,,0,,,,,
13133452,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",Mike Chamberlain,"=""0307966658""","=""9780307966650""",3,4.08,Random House Audio,Audiobook,11,2012,2012,2015/02/14,2015/01/15,audiobook,audiobook (#5),read,,,,1,,,0,,,,,
15507958,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,"=""0670026603""","=""9780670026609""",4,4.26,Pamela Dorman Books/Viking,Hardcover,369,2012,2012,2015/02/14,2015/02/14,,,read,,,,1,,,0,,,,,
18240500,The Unpredictable Consequences of Love,Jill Mansell,"Mansell, Jill",,"=""0755355911""","=""9780755355914""",0,3.90,Headline Review,Hardcover,352,2014,2014,,2015/02/14,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
12923449,Boy's Life,Robert R. McCammon,"McCammon, Robert R.",,"=""""","=""""",5,4.35,Open Road Media,Kindle Edition,625,2011,1991,2015/01/13,2015/01/13,,,read,,,,1,,,0,,,,,
10955326,The Peach Keeper,Sarah Addison Allen,"Allen, Sarah Addison",Karen  White,"=""0739368710""","=""9780739368718""",4,3.84,Random House Audio,Audio,8,2011,2011,2014/12/20,2014/12/20,audiobook,audiobook (#4),read,,,,1,,,0,,,,,
13550078,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",Debra Monk,"=""1461839068""","=""9781461839064""",5,3.97,Recorded Books,Audio CD,11,2012,2012,2014/11/04,2014/11/04,audiobook,audiobook (#3),read,fist audiobook!,,,1,,,0,,,,,
16085477,Wedding Night,Sophie Kinsella,"Kinsella, Sophie","Jayne Entwistle, Fiona Hardingham, Mark Bramhall","=""0385361661""","=""9780385361668""",4,3.41,Random House Audio,Audio CD,13,2013,2013,2014/11/26,2014/11/26,audiobook,audiobook (#2),read,,,,1,,,0,,,,,
16099280,A Week in Winter,Maeve Binchy,"Binchy, Maeve",,"=""0307713695""","=""9780307713698""",4,3.81,Random House Audio,Audio,,2013,2012,2014/12/11,2014/12/11,audiobook,audiobook (#1),read,,,,1,,,0,,,,,
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",Nell Scovell,"=""0385349947""","=""9780385349949""",4,3.95,Knopf,Hardcover,217,2013,2013,2014/09/29,2014/09/29,,,read,,,,1,,,0,,,,,
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",5,4.12,Ember,Paperback,208,2006,1993,2014/09/21,2014/09/21,,,read,,,,1,,,0,,,,,
15980853,"Choke Collar (Positron, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,3.87,"Byliner, Inc.",Kindle Edition,51,2012,2012,2014/08/26,2014/08/26,,,read,,,,1,,,0,,,,,
13515663,"I'm Starved for You (Positron, #1)",Margaret Atwood,"Atwood, Margaret",,"=""1614520259""","=""9781614520252""",5,3.70,Byliner,ebook,64,2012,2012,2014/08/26,2014/08/26,,,read,,,,1,,,0,,,,,
22517905,The Tidewater Sisters (Carolina Heirlooms #1.5),Lisa Wingate,"Wingate, Lisa",,"=""""","=""""",5,4.06,"Tyndale House Publishers, Inc.",Kindle Edition,132,2014,2014,2014/08/23,2014/08/23,,,read,,,,1,,,0,,,,,
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,"McDougall, Christopher",,"=""0307266303""","=""9780307266309""",5,4.29,Knopf,Hardcover,287,2009,2009,2014/08/17,2014/08/17,,,read,,,,1,,,0,,,,,
2187,Middlesex,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0312422156""","=""9780312422158""",4,4.00,Picador USA,Paperback,529,2003,2002,2014/08/05,2014/08/05,,,read,,,,1,,,0,,,,,
17802724,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,"=""0399159347""","=""9780399159343""",4,3.94,Berkley,Hardcover,396,2013,2013,2014/07/31,2014/07/31,,,read,,,,1,,,0,,,,,
16158535,A Hundred Summers,Beatriz Williams,"Williams, Beatriz",,"=""039916216X""","=""9780399162169""",4,3.93,Putnam Adult,Hardcover,357,2013,2013,2014/07/31,2014/07/31,,,read,,,,1,,,0,,,,,
15745753,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,"=""1250012570""","=""9781250012579""",5,4.08,St. Martin's Press,Hardcover,328,2013,2012,2014/07/13,2014/07/13,,,read,,,,1,,,0,,,,,
415378,The Love Season,Elin Hilderbrand,"Hilderbrand, Elin",,"=""0312322305""","=""9780312322304""",3,3.64,St. Martin's Press,Hardcover,304,2006,2006,2014/06/29,2014/06/29,,,read,,,,1,,,0,,,,,
18593175,"Finding Cinderella (Hopeless, #2.5)",Colleen Hoover,"Hoover, Colleen",,"=""147677143X""","=""9781476771434""",3,4.27,Atria Books,ebook,130,2013,2013,2014/06/07,2014/06/07,,,read,,,,1,,,0,,,,,
17714301,The Prayer Box (Carolina Heirlooms #1),Lisa Wingate,"Wingate, Lisa",,"=""1414386885""","=""9781414386881""",4,4.04,Tyndale House Publishers,Paperback,400,2019,2013,2014/06/05,2014/06/05,,,read,,,,1,,,0,,,,,
19292922,3 a.m. (Henry Bins #1),Nick Pirog,"Pirog, Nick",,"=""""","=""""",4,3.87,Alex Tooms Inc.,Kindle Edition,100,2013,2013,2014/05/30,2014/05/30,,,read,,,,1,,,0,,,,,
8204560,Millie's Fling,Jill Mansell,"Mansell, Jill",,"=""""","=""""",5,3.74,Sourcebooks Landmark,Kindle Edition,514,2009,2001,2014/04/19,2014/04/19,,,read,,,,1,,,0,,,,,
18819296,Hidden,Catherine McKenzie,"McKenzie, Catherine",,"=""""","=""""",4,3.47,Lake Union Publishing,Kindle Edition,304,2014,2013,2014/04/07,2014/04/07,,,read,,,,1,,,0,,,,,
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",5,4.02,Simon & Schuster,Hardcover,297,2013,2013,2014/02/22,2014/02/22,,,read,,,,1,,,0,,,,,
9226039,Into the Darkest Corner,Elizabeth Haynes,"Haynes, Elizabeth",,"=""0956251579""","=""9780956251572""",5,4.09,Myriad Editions,Paperback,395,2007,2007,2014/01/04,2014/01/04,,,read,,,,1,,,0,,,,,
